Nest,Chick,Date,Age,Beak,Sex,Year,Lat,Long
A8,R96,31,13,83.6,U,2012,251,755
A8,R96,38,20,108.9,U,2012,251,755
A8,R96,47,29,134.9,U,2012,251,755
A8,R96,55,37,148,U,2012,251,755
A8,R96,61,43,157,U,2012,251,755
A8,R98,21,2,47.5,U,2012,251,755
A8,R98,25,6,54.8,U,2012,251,755
A8,R98,28,9,63,U,2012,251,755
A8,R98,31,12,70.7,U,2012,251,755
A8,R98,38,19,89.9,U,2012,251,755
A8,R98,47,28,121.2,U,2012,251,755
A8,R98,55,36,135,U,2012,251,755
A8,R98,61,42,154,U,2012,251,755
A8,R139,25,4,49.1,U,2012,251,755
A9,R80,18,2,48.9,Male,2012,239,726
A9,R80,21,5,52.7,Male,2012,239,726
A9,R80,25,9,65.8,Male,2012,239,726
A9,R80,28,12,75.1,Male,2012,239,726
A9,R80,31,15,86,Male,2012,239,726
A9,R80,38,22,111.6,Male,2012,239,726
A9,R80,47,31,147.2,Male,2012,239,726
A9,R80,55,39,160,Male,2012,239,726
A9,R80,61,45,172,Male,2012,239,726
A9,R81,18,1,46.3,U,2012,239,726
A9,R81,21,4,53.5,U,2012,239,726
A9,R81,25,8,64.1,U,2012,239,726
A9,R81,28,11,69.5,U,2012,239,726
A9,R81,31,14,76.3,U,2012,239,726
A9,R81,38,21,96.4,U,2012,239,726
A9,R81,47,30,127.5,U,2012,239,726
A9,R81,55,38,140,U,2012,239,726
A9,R81,61,44,155,U,2012,239,726
A9,R99,21,3,53.6,U,2012,239,726
A9,R99,25,7,63.4,U,2012,239,726
A9,R99,28,10,70.6,U,2012,239,726
A9,R99,31,13,79.9,U,2012,239,726
A9,R99,38,20,101.2,U,2012,239,726
A9,R99,47,29,132.9,U,2012,239,726
A9,R99,55,37,148,U,2012,239,726
A9,R99,61,43,164,U,2012,239,726
A9,R100,21,2,47.4,U,2012,239,726
A9,R100,25,6,56.8,U,2012,239,726
A9,R100,28,9,56.3,U,2012,239,726
A9,R100,31,12,70.8,U,2012,239,726
A9,R100,38,19,86.4,U,2012,239,726
A9,R100,47,28,110,U,2012,239,726
A9,R100,55,36,132.6,U,2012,239,726
A9,R100,61,42,140,U,2012,239,726
Ap1,R57,14,3,53.4,U,2012,207,407
Ap1,R57,18,7,62.3,U,2012,207,407
Ap1,R57,21,10,73.5,U,2012,207,407
Ap1,R57,26,15,87.7,U,2012,207,407
Ap1,R57,28,17,92.7,U,2012,207,407
Ap1,R57,35,24,118.2,U,2012,207,407
Ap1,R57,40,29,135.7,U,2012,207,407
Ap1,R57,44,33,150.5,U,2012,207,407
Ap1,R57,47,36,157,U,2012,207,407
Ap1,R57,51,40,160,U,2012,207,407
Ap1,R58,14,3,52.9,U,2012,207,407
Ap1,R58,18,7,59.9,U,2012,207,407
Ap1,R58,21,10,70.1,U,2012,207,407
Ap1,R58,26,15,86.6,U,2012,207,407
Ap1,R58,28,17,94.5,U,2012,207,407
Ap1,R58,35,24,118.6,U,2012,207,407
Ap1,R58,40,29,134.6,U,2012,207,407
Ap1,R58,44,33,147.8,U,2012,207,407
Ap1,R58,51,40,154,U,2012,207,407
Ap1,R59,14,2,54.8,U,2012,207,407
Ap1,R59,18,6,59,U,2012,207,407
Ap1,R59,21,9,71.1,U,2012,207,407
Ap1,R59,26,14,85.7,U,2012,207,407
Ap1,R59,28,16,91.6,U,2012,207,407
Ap1,R59,35,23,113.3,U,2012,207,407
Ap1,R59,40,28,131.2,U,2012,207,407
Ap1,R59,44,32,148.5,U,2012,207,407
Ap1,R59,51,39,152.9,U,2012,207,407
Ap2,R196,28,6,65.1,U,2012,198,397
Ap2,R196,35,13,96.6,U,2012,198,397
Ap2,R196,40,18,118.7,U,2012,198,397
Ap2,R196,44,22,133.3,U,2012,198,397
Ap2,R196,51,29,153,U,2012,198,397
Ap2,R197,28,5,65.9,U,2012,198,397
Ap2,R197,35,12,93,U,2012,198,397
Ap2,R197,40,17,111,U,2012,198,397
Ap2,R197,44,21,124.1,U,2012,198,397
Ap2,R197,51,28,144,U,2012,198,397
B4,R84,21,2,49,U,2012,280,792
B4,R84,25,6,59.2,U,2012,280,792
B4,R84,28,9,67.6,U,2012,280,792
B4,R84,31,12,78,U,2012,280,792
B4,R84,38,19,110.7,U,2012,280,792
B4,R84,47,28,138.7,U,2012,280,792
B4,R84,55,36,155,U,2012,280,792
B4,R84,61,42,169,U,2012,280,792
B4,R137,25,3,50.5,Male,2012,280,792
B4,R137,28,6,52.4,Male,2012,280,792
B4,R137,31,9,69.8,Male,2012,280,792
B4,R137,38,16,94.5,Male,2012,280,792
B4,R137,47,25,125.7,Male,2012,280,792
B4,R137,55,33,144,Male,2012,280,792
B4,R137,31,39,161,Male,2012,280,792
B5,R26,14,3,47,Female,2012,287,790
B5,R26,18,7,57.5,Female,2012,287,790
B5,R26,21,10,67,Female,2012,287,790
B5,R26,25,14,84.2,Female,2012,287,790
B5,R26,28,17,96.4,Female,2012,287,790
B5,R26,31,20,107.8,Female,2012,287,790
B5,R26,38,27,133.8,Female,2012,287,790
B5,R26,47,36,161,Female,2012,287,790
B5,R26,55,44,168,Female,2012,287,790
B5,R27,14,2,48.9,U,2012,287,790
B5,R27,18,6,49.4,U,2012,287,790
B5,R28,14,1,47.3,U,2012,287,790
B5,R28,18,5,54.3,U,2012,287,790
B5,R28,21,8,53.9,U,2012,287,790
B5,R28,25,12,64.5,U,2012,287,790
B5,R28,28,15,73.5,U,2012,287,790
B5,R28,31,18,86.8,U,2012,287,790
B5,R28,38,25,106.6,U,2012,287,790
B5,R28,47,34,132.2,U,2012,287,790
B5,R28,55,42,147,U,2012,287,790
B5,R67,18,2,47.8,U,2012,287,790
B5,R67,21,5,48.9,U,2012,287,790
B5,R67,25,9,53.6,U,2012,287,790
B5,R67,31,15,NA,U,2012,287,790
B5,R68,18,1,45.6,U,2012,287,790
B6,R69,18,3,49.3,Male,2012,285,774
B6,R69,21,6,55.3,Male,2012,285,774
B6,R69,25,10,67.1,Male,2012,285,774
B6,R69,28,13,79.2,Male,2012,285,774
B6,R69,31,16,97.5,Male,2012,285,774
B6,R69,38,23,124,Male,2012,285,774
B6,R69,40,25,130,Male,2012,285,774
B6,R69,47,32,153,Male,2012,285,774
B6,R69,55,40,169,Male,2012,285,774
B6,R69,61,46,182,Male,2012,285,774
B6,R70,18,2,48.1,U,2012,285,774
B6,R85,21,3,48.5,U,2012,285,774
B6,R85,25,7,53.8,U,2012,285,774
B6,R85,28,10,64.3,U,2012,285,774
B6,R85,31,13,72.2,U,2012,285,774
B6,R85,38,20,100.7,U,2012,285,774
B6,R85,47,29,133.1,U,2012,285,774
B6,R85,55,37,151,U,2012,285,774
B6,R85,61,43,169,U,2012,285,774
B7,R71,18,2,47.3,U,2012,280,768
B7,R71,21,5,53,U,2012,280,768
L2,R263,44,9,76,U,2012,141,468
L2,R263,65,30,136,U,2012,141,468
L2,R264,44,8,74.6,U,2012,141,468
L2,R264,65,29,136,U,2012,141,468
L2,R265,44,7,70.2,U,2012,141,468
L2,R265,65,28,127,U,2012,141,468
L2,R266,44,6,59.3,U,2012,141,468
M2,R259,38,5,54.7,U,2012,219,579
M2,R259,74,41,162,U,2012,219,579
M2,R260,38,4,52.8,U,2012,219,579
M2,R260,74,40,156,U,2012,219,579
M2,R261,38,2,51.4,U,2012,219,579
M2,R261,74,38,147,U,2012,219,579
M2,R262,38,1,45.3,U,2012,219,579
P1,R193,28,4,53,U,2012,231,556
P1,R193,35,9,77,U,2012,231,556
P1,R193,38,12,90.4,U,2012,231,556
P1,R193,44,18,111.8,U,2012,231,556
P1,R193,61,35,148,U,2012,231,556
P1,R193,65,39,157,U,2012,231,556
P1,R194,28,3,50.8,U,2012,231,556
P1,R194,35,10,77.6,U,2012,231,556
P1,R194,38,13,91.7,U,2012,231,556
P1,R194,44,19,114.8,U,2012,231,556
P1,R194,61,36,169,U,2012,231,556
P1,R194,65,40,172,U,2012,231,556
P1,R195,28,2,47.3,U,2012,231,556
P1,R195,35,17,62.5,U,2012,231,556
P1,R195,38,20,73,U,2012,231,556
P1,R195,44,26,89.4,U,2012,231,556
P1,R195,61,43,131,U,2012,231,556
P1,R195,65,47,140,U,2012,231,556
P2,R216,35,6,61.3,U,2012,226,550
P2,R216,38,9,73.2,U,2012,226,550
P2,R216,44,15,94.4,U,2012,226,550
P2,R216,61,32,148,U,2012,226,550
P2,R216,65,36,159,U,2012,226,550
P2,R216,74,45,181,U,2012,226,550
P2,R217,35,4,58.6,U,2012,226,550
P2,R217,38,7,67.9,U,2012,226,550
P2,R217,44,13,84.7,U,2012,226,550
P2,R217,61,30,128,U,2012,226,550
P2,R217,65,34,137,U,2012,226,550
P2,R217,74,43,158,U,2012,226,550
P2,R218,35,4,52.4,U,2012,226,550
P2,R218,38,7,60.4,U,2012,226,550
P2,R218,44,13,76.1,U,2012,226,550
P2,R218,61,30,122,U,2012,226,550
P2,R218,65,34,135,U,2012,226,550
P2,R218,74,43,150,U,2012,226,550
P2,R219,35,3,44.2,U,2012,226,550
P2,R219,38,6,50.1,U,2012,226,550
C1,R23,14,3,56.3,Male,2012,313,820
C1,R23,18,7,64.3,Male,2012,313,820
C1,R23,21,10,75.8,Male,2012,313,820
C1,R23,25,14,91.8,Male,2012,313,820
C1,R23,28,17,102.5,Male,2012,313,820
C1,R23,31,20,113.4,Male,2012,313,820
C1,R23,38,27,138.9,Male,2012,313,820
C1,R23,40,29,145.6,Male,2012,313,820
C1,R23,47,36,160,Male,2012,313,820
C1,R23,55,44,170,Male,2012,313,820
C1,R24,14,2,53.4,U,2012,313,820
C1,R24,18,6,62.5,U,2012,313,820
C1,R24,21,9,73.1,U,2012,313,820
C1,R24,25,13,88.9,U,2012,313,820
C1,R24,28,16,99.6,U,2012,313,820
C1,R24,31,19,112.5,U,2012,313,820
C1,R24,38,26,140.2,U,2012,313,820
C1,R24,40,28,146.4,U,2012,313,820
C1,R24,47,35,164,U,2012,313,820
C1,R24,55,43,174,U,2012,313,820
C1,R25,14,1,45.2,U,2012,313,820
C1,R25,18,5,50.3,U,2012,313,820
C1,R25,21,8,58.2,U,2012,313,820
C1,R25,25,12,67.5,U,2012,313,820
C1,R25,28,15,77.5,U,2012,313,820
C1,R25,31,18,88,U,2012,313,820
C1,R25,38,25,114.5,U,2012,313,820
C1,R25,47,34,147.8,U,2012,313,820
C1,R25,55,42,160,U,2012,313,820
C7,R101,21,3,49.3,Male,2012,238,705
C7,R101,25,7,60.8,Male,2012,238,705
C7,R101,28,10,75.8,Male,2012,238,705
C7,R101,31,13,80.8,Male,2012,238,705
C7,R101,38,20,109.6,Male,2012,238,705
C7,R101,47,29,151.6,Male,2012,238,705
C7,R101,55,37,165,Male,2012,238,705
C7,R101,61,43,178,Male,2012,238,705
C7,R102,21,5,47.9,U,2012,238,705
C7,R102,25,9,58.8,U,2012,238,705
C7,R102,28,12,69.2,U,2012,238,705
C7,R102,31,15,84.9,U,2012,238,705
C7,R102,38,22,115.4,U,2012,238,705
C7,R102,47,31,143.3,U,2012,238,705
C7,R102,55,39,165,U,2012,238,705
C7,R102,61,45,170,U,2012,238,705
C7,R103,21,5,48,U,2012,238,705
C7,R103,25,9,58,U,2012,238,705
C7,R103,28,12,74.2,U,2012,238,705
C7,R103,31,15,82.5,U,2012,238,705
C7,R103,38,22,113,U,2012,238,705
C7,R103,47,31,141.8,U,2012,238,705
C7,R103,55,39,153,U,2012,238,705
C7,R103,61,45,155,U,2012,238,705
C7,R140,25,5,53.1,U,2012,238,705
C7,R140,28,8,59.8,U,2012,238,705
C7,R140,31,11,68.1,U,2012,238,705
C7,R140,38,18,90.9,U,2012,238,705
C7,R140,47,27,125.6,U,2012,238,705
C7,R140,55,35,150,U,2012,238,705
C7,R140,61,41,162,U,2012,238,705
C7,R141,25,2,45.6,U,2012,238,705
C7,R141,28,5,52,U,2012,238,705
C7,R141,31,8,54,U,2012,238,705
D3,R249,38,11,78.2,Male,2012,239,697
D3,R249,47,20,115.8,Male,2012,239,697
D3,R249,55,28,143,Male,2012,239,697
D3,R249,61,34,156,Male,2012,239,697
D3,R250,38,10,72.8,U,2012,239,697
D3,R250,47,19,110.6,U,2012,239,697
D3,R250,55,27,142,U,2012,239,697
D3,R250,61,33,150,U,2012,239,697
D3,R251,38,7,65.6,U,2012,239,697
D3,R251,47,16,100.4,U,2012,239,697
D3,R251,55,24,126.9,U,2012,239,697
D3,R251,61,30,140,U,2012,239,697
D3,R252,38,5,53.2,U,2012,239,697
D3,R252,47,14,77.5,U,2012,239,697
E1,R5,11,4,46.8,Male,2012,285,743
E1,R5,14,7,57.9,Male,2012,285,743
E1,R5,18,11,65.2,Male,2012,285,743
E1,R5,21,14,76.3,Male,2012,285,743
E1,R5,25,18,92.8,Male,2012,285,743
E1,R5,28,21,104,Male,2012,285,743
E1,R5,31,24,114.2,Male,2012,285,743
E1,R5,38,31,141.2,Male,2012,285,743
E1,R5,40,33,146.7,Male,2012,285,743
E1,R5,47,40,164.2,Male,2012,285,743
E1,R29,14,5,48.6,U,2012,285,743
E1,R29,18,9,54.2,U,2012,285,743
E1,R29,21,12,60.7,U,2012,285,743
E1,R29,25,16,70.2,U,2012,285,743
E1,R29,28,19,79.1,U,2012,285,743
E1,R29,31,22,89.4,U,2012,285,743
E1,R29,38,29,112.7,U,2012,285,743
E1,R29,47,38,134.2,U,2012,285,743
E6,R38,14,4,50.1,Female,2012,230,676
E6,R38,19,9,60.9,Female,2012,230,676
E6,R38,21,11,68.8,Female,2012,230,676
E6,R38,25,15,78.2,Female,2012,230,676
E6,R38,28,18,89.9,Female,2012,230,676
E6,R38,31,21,97.3,Female,2012,230,676
E6,R38,38,28,119.1,Female,2012,230,676
E6,R38,47,37,143.8,Female,2012,230,676
E6,R39,14,3,49.8,U,2012,230,676
E6,R39,19,8,58.4,U,2012,230,676
E6,R39,21,10,67.2,U,2012,230,676
E6,R39,25,14,77.7,U,2012,230,676
E6,R39,28,17,88.5,U,2012,230,676
E6,R39,31,20,98.4,U,2012,230,676
E6,R39,38,27,123.4,U,2012,230,676
E6,R39,47,36,149.5,U,2012,230,676
E6,R40,14,3,46.5,U,2012,230,676
E6,R40,19,8,54.2,U,2012,230,676
E6,R40,21,10,59.1,U,2012,230,676
E6,R40,25,14,67.2,U,2012,230,676
E6,R40,28,17,77.3,U,2012,230,676
E6,R40,31,20,82.2,U,2012,230,676
E6,R40,38,27,102.2,U,2012,230,676
E6,R40,47,36,129.7,U,2012,230,676
E6,R41,14,2,49.1,U,2012,230,676
F1,R149,25,1,46.3,U,2012,277,724
F1,R149,28,4,53.1,U,2012,277,724
F1,R149,31,7,61.3,U,2012,277,724
F1,R149,38,14,83.8,U,2012,277,724
F1,R149,47,23,112.4,U,2012,277,724
F1,R149,61,37,149,U,2012,277,724
F1,R149,65,41,157,U,2012,277,724
F1,R173,28,3,52.1,U,2012,277,724
F1,R173,31,4,59.6,U,2012,277,724
F1,R173,38,11,84.4,U,2012,277,724
F1,R173,47,20,113.7,U,2012,277,724
F1,R173,61,34,146,U,2012,277,724
F1,R173,65,38,155,U,2012,277,724
F1,R174,28,2,51.1,U,2012,277,724
F1,R174,31,4,59.6,U,2012,277,724
F1,R174,38,11,86.3,U,2012,277,724
F1,R174,47,20,117.4,U,2012,277,724
F1,R174,61,34,154,U,2012,277,724
F1,R174,65,38,165,U,2012,277,724
F1,R175,28,1,47.3,U,2012,277,724
F1,R175,31,4,52,U,2012,277,724
F1,R175,38,11,67.6,U,2012,277,724
F1,R175,47,20,92.4,U,2012,277,724
F1,R175,61,34,132,U,2012,277,724
F1,R175,65,38,140,U,2012,277,724
F1,R204,31,2,46.6,U,2012,277,724
F4,R124,21,3,49.3,U,2012,181,604
F4,R124,26,8,58.8,U,2012,181,604
F4,R124,28,10,65.9,U,2012,181,604
F4,R124,31,13,77.3,U,2012,181,604
F4,R124,38,20,101.5,U,2012,181,604
F4,R124,44,26,122.4,U,2012,181,604
F4,R124,65,47,177,U,2012,181,604
F4,R125,21,3,48,U,2012,181,604
F4,R125,26,8,56.7,U,2012,181,604
F4,R125,28,10,66.5,U,2012,181,604
F4,R125,31,13,77.2,U,2012,181,604
F4,R125,38,20,106,U,2012,181,604
F4,R125,44,26,126.3,U,2012,181,604
F4,R125,65,26,164,U,2012,181,604
F4,R126,21,2,46,U,2012,181,604
F4,R126,26,7,47.9,U,2012,181,604
F4,R126,28,9,50.8,U,2012,181,604
F4,R126,31,12,60.8,U,2012,181,604
F4,R126,38,19,82.1,U,2012,181,604
F4,R126,44,25,104.9,U,2012,181,604
F4,R126,65,46,161,U,2012,181,604
F4,R167,26,3,44.4,U,2012,181,604
F4,R167,28,5,46.8,U,2012,181,604
F4,R167,31,8,47.6,U,2012,181,604
H2,R182,28,3,52,U,2012,265,687
H2,R182,31,6,61,U,2012,265,687
H2,R182,38,13,90.3,U,2012,265,687
H2,R182,47,22,125.9,U,2012,265,687
H2,R182,65,40,174,U,2012,265,687
H2,R183,28,2,51.1,U,2012,265,687
H2,R183,31,5,55.8,U,2012,265,687
H2,R183,38,12,84,U,2012,265,687
H2,R183,47,21,117.4,U,2012,265,687
H2,R183,65,39,161,U,2012,265,687
H3,R142,25,2,48.3,U,2012,251,668
H3,R143,25,2,46.8,U,2012,251,668
H4,R114,21,4,53,Male,2012,230,643
H4,R114,25,8,61.3,Male,2012,230,643
H4,R114,28,11,72.9,Male,2012,230,643
H4,R114,31,14,84.1,Male,2012,230,643
H4,R114,38,21,108.9,Male,2012,230,643
H4,R114,44,27,132.3,Male,2012,230,643
H4,R114,47,30,139.9,Male,2012,230,643
H4,R114,61,44,173,Male,2012,230,643
H4,R115,21,4,52.5,U,2012,230,643
H4,R115,25,8,63.9,U,2012,230,643
H4,R115,28,11,75.5,U,2012,230,643
H4,R115,31,14,84.6,U,2012,230,643
H4,R115,38,21,110.4,U,2012,230,643
H4,R115,44,27,129.5,U,2012,230,643
H4,R115,47,30,137.1,U,2012,230,643
H4,R115,61,44,164,U,2012,230,643
H4,R116,21,3,53.4,U,2012,230,643
H4,R116,25,7,65.9,U,2012,230,643
H4,R116,28,10,76.9,U,2012,230,643
H4,R116,31,13,87.1,U,2012,230,643
H4,R116,38,20,116.2,U,2012,230,643
H4,R116,44,26,135.2,U,2012,230,643
H4,R116,47,29,148.6,U,2012,230,643
H4,R116,61,43,174,U,2012,230,643
H4,R117,21,1,45.3,U,2012,230,643
H4,R117,25,5,57,U,2012,230,643
H4,R117,28,8,63.2,U,2012,230,643
H4,R117,31,11,62.7,U,2012,230,643
H4,R117,38,18,98.4,U,2012,230,643
H4,R117,44,24,116.4,U,2012,230,643
H4,R117,47,27,127.4,U,2012,230,643
H4,R117,61,41,152,U,2012,230,643
H4,R155,25,2,53.2,U,2012,230,643
H4,R155,28,5,60.8,U,2012,230,643
H4,R155,31,8,67.6,U,2012,230,643
I3,R30,44,3,48.4,Male,2012,264,672
I3,R30,21,10,59.7,Male,2012,264,672
I3,R30,25,14,76.3,Male,2012,264,672
I3,R30,28,17,95.2,Male,2012,264,672
I3,R30,31,20,106.9,Male,2012,264,672
I3,R30,38,27,127.2,Male,2012,264,672
I3,R30,40,29,134.5,Male,2012,264,672
I3,R30,47,36,149,Male,2012,264,672
I3,R31,14,3,48,Male,2012,264,672
I3,R31,21,10,63.5,Male,2012,264,672
I3,R31,25,14,77.3,Male,2012,264,672
I3,R31,28,17,93,Male,2012,264,672
I3,R31,31,20,103.6,Male,2012,264,672
I3,R31,38,27,128.1,Male,2012,264,672
I3,R31,40,29,133,Male,2012,264,672
I3,R31,47,36,153.1,Male,2012,264,672
I3,R32,14,2,46.9,U,2012,264,672
I3,R33,14,1,NA,U,2012,264,672
J1,R143,25,4,52.1,U,2012,293,695
J1,R143,28,7,66.3,U,2012,293,695
J1,R143,31,10,75.6,U,2012,293,695
J1,R143,38,17,105.9,U,2012,293,695
J1,R143,55,34,159,U,2012,293,695
J1,R143,61,40,171,U,2012,293,695
J1,R144,25,4,51.3,U,2012,293,695
J1,R144,28,7,74.7,U,2012,293,695
J1,R144,31,10,79.1,U,2012,293,695
J1,R144,38,17,104.7,U,2012,293,695
J1,R144,55,34,163,U,2012,293,695
J1,R144,61,40,173,U,2012,293,695
J1,R145,25,3,50.2,U,2012,293,695
J1,R145,28,6,62.5,U,2012,293,695
J1,R145,31,9,71.9,U,2012,293,695
J1,R145,38,16,88.7,U,2012,293,695
J1,R145,55,33,140.7,U,2012,293,695
J1,R145,61,39,150,U,2012,293,695
J1,R146,25,1,46.9,U,2012,293,695
J1,R146,28,4,53.5,U,2012,293,695
J1,R146,31,7,66.1,U,2012,293,695
J1,R146,38,14,83.4,U,2012,293,695
J1,R187,28,4,50,U,2012,293,695
J1,R187,31,7,54.1,U,2012,293,695
K1,R152,25,1,47.9,Male,2012,277,669
K1,R152,28,4,56.8,Male,2012,277,669
K1,R152,31,7,65.8,Male,2012,277,669
K1,R152,38,14,84.4,Male,2012,277,669
K1,R152,47,23,129.8,Male,2012,277,669
K1,R185,28,3,54.9,U,2012,277,669
K1,R185,31,6,62.4,U,2012,277,669
K1,R185,38,13,89.9,U,2012,277,669
K1,R185,47,22,122.1,U,2012,277,669
K1,R186,28,3,49.8,U,2012,277,669
K1,R186,31,6,54.2,U,2012,277,669
K1,R186,38,13,74.7,U,2012,277,669
K1,R186,47,22,106.4,U,2012,277,669
K2,R61,18,2,49.5,U,2012,231,612
K2,R61,21,5,57.5,U,2012,231,612
K2,R61,25,9,70.2,U,2012,231,612
K2,R61,28,12,80.9,U,2012,231,612
K2,R61,31,15,90.7,U,2012,231,612
K2,R61,38,22,119,U,2012,231,612
K2,R61,44,28,140.7,U,2012,231,612
K2,R61,55,39,160,U,2012,231,612
K2,R62,18,1,48.7,U,2012,231,612
K2,R62,21,4,57.2,U,2012,231,612
K2,R62,25,8,70.8,U,2012,231,612
K2,R62,28,11,77.8,U,2012,231,612
K2,R62,31,14,87.4,U,2012,231,612
K2,R62,38,21,113.5,U,2012,231,612
K2,R62,44,27,135.9,U,2012,231,612
K2,R62,55,38,168,U,2012,231,612
K2,R112,21,3,51.6,U,2012,231,612
K2,R112,25,7,63.6,U,2012,231,612
K2,R112,28,10,71.1,U,2012,231,612
K2,R112,31,13,80.9,U,2012,231,612
K2,R112,38,20,106.8,U,2012,231,612
K2,R112,44,26,130.1,U,2012,231,612
K2,R112,55,37,157,U,2012,231,612
K2,R113,21,2,51.4,U,2012,231,612
K2,R113,25,6,58.7,U,2012,231,612
K2,R113,28,9,66.4,U,2012,231,612
K2,R113,31,12,74.4,U,2012,231,612
K2,R113,38,19,98.2,U,2012,231,612
K2,R113,44,25,119.4,U,2012,231,612
K2,R113,55,36,139.8,U,2012,231,612
K3,R45,14,3,52.1,U,2012,211,589
K3,R45,18,7,56.4,U,2012,211,589
K3,R45,21,10,63.4,U,2012,211,589
K3,R45,26,15,75.6,U,2012,211,589
K3,R45,28,17,83.6,U,2012,211,589
K3,R45,31,20,93.5,U,2012,211,589
K3,R45,38,27,118,U,2012,211,589
K3,R45,44,33,136.6,U,2012,211,589
K3,R45,65,54,172,U,2012,211,589
K3,R46,14,3,53,U,2012,211,589
K3,R46,18,7,58.5,U,2012,211,589
K3,R46,21,10,66.1,U,2012,211,589
K3,R46,26,15,77.4,U,2012,211,589
K3,R46,28,17,86,U,2012,211,589
K3,R46,31,20,94.7,U,2012,211,589
K3,R46,38,27,118.6,U,2012,211,589
K3,R46,44,33,128.2,U,2012,211,589
K3,R46,65,54,166,U,2012,211,589
K3,R47,14,2,48.6,U,2012,211,589
K3,R47,18,6,51.5,U,2012,211,589
K3,R47,21,9,59.6,U,2012,211,589
K3,R47,26,14,69.3,U,2012,211,589
K3,R47,28,16,76.8,U,2012,211,589
K3,R47,31,19,84.3,U,2012,211,589
K3,R47,38,26,109.9,U,2012,211,589
K3,R47,44,32,129.2,U,2012,211,589
K3,R48,14,2,49.8,U,2012,211,589
N2,R49,14,3,48.1,U,2012,247,598
N2,R49,21,10,66.7,U,2012,247,598
N2,R49,25,14,77.7,U,2012,247,598
N2,R49,28,17,89.2,U,2012,247,598
N2,R49,31,20,102.4,U,2012,247,598
N2,R49,38,27,131.7,U,2012,247,598
N2,R49,44,33,153,U,2012,247,598
N2,R49,55,44,170,U,2012,247,598
N2,R50,14,2,47.8,U,2012,247,598
N2,R50,21,9,65.3,U,2012,247,598
N2,R50,25,13,76,U,2012,247,598
N2,R50,28,16,83.2,U,2012,247,598
N2,R50,31,19,95.1,U,2012,247,598
N2,R50,38,26,123.2,U,2012,247,598
N2,R50,44,32,146.3,U,2012,247,598
N2,R50,55,43,189,U,2012,247,598
N2,R51,14,2,47.9,U,2012,247,598
N2,R51,21,9,64.6,U,2012,247,598
N2,R51,25,13,73,U,2012,247,598
N2,R51,28,16,79.7,U,2012,247,598
N2,R51,31,19,86.9,U,2012,247,598
N2,R51,38,26,105.2,U,2012,247,598
N2,R51,44,32,125.4,U,2012,247,598
N2,R51,55,43,163,U,2012,247,598
N2,R52,21,8,60.1,U,2012,247,598
N2,R52,25,12,67.5,U,2012,247,598
N2,R52,28,15,78.5,U,2012,247,598
N2,R52,31,18,83.1,U,2012,247,598
N2,R52,38,25,104,U,2012,247,598
N2,R52,44,31,125.4,U,2012,247,598
N2,R52,55,42,159,U,2012,247,598
N2,R111,21,2,54.1,U,2012,247,598
N2,R111,25,6,58.6,U,2012,247,598
N2,R111,28,9,60.4,U,2012,247,598
N2,R111,31,12,NA,U,2012,247,598
N3,R160,25,2,48.2,U,2012,168,499
N3,R236,35,9,69.4,U,2012,168,499
N3,R236,38,12,83.4,U,2012,168,499
N3,R236,44,18,106.7,U,2012,168,499
N3,R236,51,25,128.1,U,2012,168,499
Q1,R53,14,3,49.5,U,2012,197,506
Q1,R53,18,7,57.2,U,2012,197,506
Q1,R53,21,10,77.4,U,2012,197,506
Q1,R53,26,15,83.2,U,2012,197,506
Q1,R53,28,17,92.7,U,2012,197,506
Q1,R53,35,24,119.4,U,2012,197,506
Q1,R53,38,27,133.6,U,2012,197,506
Q1,R53,44,33,152.9,U,2012,197,506
Q1,R53,51,40,159,U,2012,197,506
Q1,R54,14,3,50.2,U,2012,197,506
Q1,R54,18,7,58,U,2012,197,506
Q1,R54,21,10,69.5,U,2012,197,506
Q1,R54,26,15,85.5,U,2012,197,506
Q1,R54,28,17,89,U,2012,197,506
Q1,R54,35,24,114.4,U,2012,197,506
Q1,R54,38,27,125.5,U,2012,197,506
Q1,R54,44,33,141.3,U,2012,197,506
Q1,R54,51,40,152.8,U,2012,197,506
Q1,R55,14,2,49.9,U,2012,197,506
Q1,R55,18,6,57.2,U,2012,197,506
Q1,R55,21,9,66.2,U,2012,197,506
Q1,R55,26,14,85.9,U,2012,197,506
Q1,R55,28,16,89.5,U,2012,197,506
Q1,R55,35,23,113.7,U,2012,197,506
Q1,R56,14,2,45.4,U,2012,197,506
Q1,R56,18,6,63.8,U,2012,197,506
Q1,R56,26,14,79.2,U,2012,197,506
Q1,R56,28,16,84.7,U,2012,197,506
Q1,R56,35,23,107.2,U,2012,197,506
Q1,R56,38,26,124.2,U,2012,197,506
Q1,R56,44,32,139,U,2012,197,506
Q1,R56,51,39,150,U,2012,197,506
Q1,R60,18,2,48.5,U,2012,197,506
Q1,R60,21,5,54.5,U,2012,197,506
Q1,R60,26,10,66.4,U,2012,197,506
Q1,R60,28,12,65.3,U,2012,197,506
Q1,R127,21,1,48.8,U,2012,197,506
Q2,R131,21,4,57.1,U,2012,197,506
Q2,R131,26,9,70.9,U,2012,197,506
Q2,R131,28,11,75.1,U,2012,197,506
Q2,R131,35,18,106.2,U,2012,197,506
Q2,R131,44,27,141.1,U,2012,197,506
